Id,SpotId,UserId,UserName,Stars,Goods,Year,Month,Day,Hour,Minute,Second,CommentData,PhotoUrl1,PhotoUrl2,PhotoUrl3
1873,157,-1,"bikason",4,0,2016,3,22,11,57,41,"除了以前在历史书上轻描淡写得知何先生外，真正想认识何先生，是1997年。每年10月左右，国家邮政局都会公布下一年度的邮票发行计划，我就是在那一年确切知道1998年将发行新中国第一套异性齿孔邮票《何香凝国画作品选》也许，每一位铁杆邮迷的心理都会想在有生之年能去一下邮票上出现过的地方和感受下记载的事物，我，也是这类。非常清楚上过邮票的三幅国画，就收藏在这里来深圳这么多年，每年都会过来何香凝美术馆，但，馆藏的国画已是文物级别了，不轻易示人，因此，每每都想一睹它芳容却又一次次的擦肩而过，它，还是那么从容地静静躺在库房里。。。直到今年四、五月“何香凝：丹青写烟霞——何香凝美术馆建馆十五周年”这一展览我才得偿所愿我喜欢这个美术馆，来深圳之初，心灵空虚，那回听得最多的就是“深圳是文化沙漠”，但我，却总能在踏行过无数次的深南大道里找到那碗心灵鸡汤，因为，何香凝美术馆那片阳光就晒在那，也许，它视为一女性的建馆，在馆中，女性美的那份温柔，那，每一个拐角，每一个楼道，每一幅透光景，我总能觉察到明媚依然是温暖的、天空总有蔚蓝存在谢谢何先生当年在国家烽火岁月时对国家的不离不弃，更谢谢你把艺术留在这里，谢谢！邮票，从我6岁开始，便根深蒂固地导我入浓厚的中国文化，使我巩固一颗强烈的中国心美术馆免费开放","http://qcloud.dpfile.com/pc/QZokMIrbbARF5d4PnrdpF7a7q1pgSOnsSKuB21HmzZzu3LsQ4-Nv3B7wgjhyXxWW.jpg","",""
1874,750,-1,"啊豆沙包",4,0,2016,4,18,19,1,5,"位于华侨城附近的美术馆绿树环抱中的何香凝美术馆很漂亮名字是何香凝先生的名字里面有何香凝的作品不时还举办其他的艺术展不收费，环境比较好设有休息的座椅里面的设计有露天采光的玻璃比较通透明亮第一次来这里看的是美术学院的毕业生作品展","http://qcloud.dpfile.com/pc/QZokMIrbbARF5d4PnrdpF7a7q1pgSOnsSKuB21HmzZzu3LsQ4-Nv3B7wgjhyXxWW.jpg","http://qcloud.dpfile.com/pc/j17y1AKeRifLjPq3OKDK4BoMWt0ZMaMTfXHtqrewYDN9M4rjZjna-S_GRRNYlxmg.jpg","http://qcloud.dpfile.com/pc/by8VZ9iawXKTIwRwV_AdqKjr7kLqvXZlduNNAxqN26XOUjKk8OoIRN-bBzLRMyFN.jpg"
1875,194,-1,"杏小主",4,0,2017,9,3,13,59,57,"其实是很好的一个馆，就是第一、太小，上上小小展出不了几幅画。第二、好少人去啊，周末的中午就几个人去看展览。希望以后能够做一些大规模的展览，让深圳的艺术更加辉煌。","http://qcloud.dpfile.com/pc/B-4SmtQ_n3AV5NQOUzxgh2zT5Tr54nC6rVi9mpNCiFF8MJdP1Kqdm4-kPdOGmJWT.jpg","",""
1876,184,-1,"kukumaluxp",3,0,2016,10,28,6,44,50,"地铁去很方便，华侨城C出口，而且免费哦。这次看的全国美术院校油画专业应届毕业生优秀作品展。有一些挺不错的。最喜欢林斐斐的《绿的小夜曲》，有冲击力。其次是张振学的《吸引No.1》厚重的颜色一层层的质感。最后是王波的三十而立系列和刘科的异地恋之裂。10月28截止哦，要去的抓紧。","http://qcloud.dpfile.com/pc/B-4SmtQ_n3AV5NQOUzxgh2zT5Tr54nC6rVi9mpNCiFF8MJdP1Kqdm4-kPdOGmJWT.jpg","",""
1877,803,-1,"inninyang",4,0,2017,6,8,16,53,23,"相比于深圳美术馆，国庆期间的展览我喜欢这里的多一些，虽然本馆藏品也据说被倾巢拿出去展览了....我还是喜欢这里展出的年轻人的西洋画作品，毕竟题材和视觉感受都现代一些。里面有个小休息厅不错。","http://qcloud.dpfile.com/pc/B-4SmtQ_n3AV5NQOUzxgh2zT5Tr54nC6rVi9mpNCiFF8MJdP1Kqdm4-kPdOGmJWT.jpg","",""
1878,718,-1,"adrian202",5,0,2016,6,18,16,29,2,"一直以为这个地方应该是很少人光顾的，没想到周日下午过去，人还真不少，用人流如织也不为过吧可能也跟不收费有关吧，如果收费我相信肯定不会有那么多人的。里面环境很优雅，安静得很，有专门游人休息的地方，如果有时间去那里看看书，感受一下艺术作品，应当是一件很惬意的事。","http://qcloud.dpfile.com/pc/B-4SmtQ_n3AV5NQOUzxgh2zT5Tr54nC6rVi9mpNCiFF8MJdP1Kqdm4-kPdOGmJWT.jpg","",""
1879,400,-1,"房小某",5,0,2017,5,7,14,13,41,"很喜欢深南大道绿荫遮天，美术馆被裹在里面去的时候刚好有展览，木有艺术细胞，大部分作品欣赏不了，反正不要门票就凑个热闹~环境倒是很清静，空调开很大。","http://qcloud.dpfile.com/pc/B-4SmtQ_n3AV5NQOUzxgh2zT5Tr54nC6rVi9mpNCiFF8MJdP1Kqdm4-kPdOGmJWT.jpg","http://qcloud.dpfile.com/pc/kjjM-hvgIFBkVbIe_sKTFfwsYSnD9ome_p6bSFxcXu2dqnRVgKl4D47zKjobSKFZ.jpg",""
1880,271,-1,"sayonala",4,0,2017,11,23,20,11,58,"以前来这看过书画展，很高雅很安静的地方~~让人充分享受艺术的氛围和大师的高超技艺~~有时免费，有时需要收费，不过都不贵~~喜爱艺术或者懂一点生活情调的情侣一期漫步在此，不多交谈，静静享受，本身就真美","","",""
1881,374,-1,"jennyzouman",5,0,2016,10,10,9,51,56,"深圳这样的惠民地方有好几处，环境高雅，是艺术熏陶的好地方，平常举家来看看展览什么的，是一种享受，也是提升生活品味和追求的好办法。希望政府继续发扬，多建设和开发一些这种场所。","","",""
1882,787,-1,"霞家的宝宝",3,0,2017,5,7,7,41,25,"华侨城片区，就在世界之窗过来点，可能是我去得不是时候，当时没展，没看到里面有啥，周边环境还是蛮不错，应该是经常会有展，大家要碰到有展的时候去，要是没有，就在附近逛逛也可以，锦锈中华民俗文化村就在旁边。","","",""
1883,253,-1,"y670721",4,0,2016,6,24,14,56,45,"何香凝美术馆紧挨着民俗文化村，位于华侨城片区，离世界之窗也不远，是深圳有名的旅游区域。何香凝美术馆是免费开放的，里面主要是何香凝书画作品，也有一些其他名家的作品，来这里看看能提高美术方面的鉴赏能力。这里有时也举办科普展览，记得带孩子来看过恐龙展览，让孩子多了解了自然界的知识，很不错的","","",""
1884,249,-1,"艾小艾_",3,0,2016,9,15,14,10,36,"现在深圳的博物馆及美术馆基本上都是免费的了，但此间依然收费，但每周五也是免费的，如果有时间的童鞋是可以去参观一下。整栋楼有3层高，分开好几个区域，有固定的展出，及定期更换的，所以经常都会有新看头。","","",""
1885,823,-1,"薯泥好好吃",4,0,2017,6,21,17,25,23,"这个美术馆设计的挺好看的比关山月美术馆漂亮多了环境很优雅和那些美术作品搭配得很适宜里面经常办各种展览活动门票免费喔可以带着小孩去参观参观～","","",""
1886,863,-1,"lily12colors",5,0,2017,4,13,16,5,34,"环境优雅，交通便利。经常有不定期的各种形式的展览，展品符合大众审美标准，展品介绍祥细。是市民放松心情，陶冶情操的好去处。","","",""
1887,804,-1,"dpuser_3707288309",5,1,2017,1,13,14,16,2,"风车小镇这游乐场挺好的，设施安全那方面做的还可以，宝宝在游乐场里面也玩得很开心，每次玩完之后叫宝宝回家，宝宝都是不愿意回家，还想再玩一会儿，不过他们家的单次有一点小贵，办卡消费还行，不过最近有活动还挺划算的，有需要的宝妈可以去那边看看，而且他们家深圳有好多家分店^_^","http://qcloud.dpfile.com/pc/X0BeFgrJrwgumdnfyKMDMGXYf8a6D5Y5zKl5Q3WQXg6TcgSRKm9ctmpP2NGS5BRq.jpg","",""
1888,339,-1,"红尘_56108",5,3,2016,12,13,9,13,9,"她们那办卡就特别便宜优惠，才2380元可以玩一年一天才6.5元钱。也很干净，她们下班的时候来接小孩走都能看见她们在消毒拖地。儿子也喜欢去那边玩，天天叫我带他去。儿子在里面认识了很好小朋友。","http://qcloud.dpfile.com/pc/X0BeFgrJrwgumdnfyKMDMGXYf8a6D5Y5zKl5Q3WQXg6TcgSRKm9ctmpP2NGS5BRq.jpg","",""
1889,819,-1,"raisali",5,1,2016,10,21,17,21,57,"办了卡。最喜欢金光华的风车小镇。孩子每次进去都出不来。每周会员日还可以免费玩。次卡到期了。打算重新办。深圳连锁很多家。每次进去都要拍照。里面的工作人员都很尽职。很喜欢玩那个抽风机。通过风口把球运到顶上。再倒下来，每玩一次孩子都乐开花。","http://qcloud.dpfile.com/pc/_mnYPJV5QXzyyCOV6jROh7Hu385bMoPFR86SrVI8bkJyuovYVNLrof7_9ePX4yDk.jpg","http://qcloud.dpfile.com/pc/i1x6Dx2_3YtjJFKRbTwgnOv0cLglCj4WS7MT5VG3D-ARi531JgnEGfY_aa7ZsK1s.jpg","http://qcloud.dpfile.com/pc/J0ThFeZWrxujifCcPk7bUpAe6qTA51I8a1wMRMeRLH89uNB84W-5qC5yMydPpt62.jpg"
1890,150,-1,"李利华_5823",5,1,2017,6,12,10,2,19,"亲还在考虑周六日没有地方去吗？那就来金光华广场，金光华店庆非常优惠充消费卡2000的2600元，而且5楼游乐场全年卡享7折优惠原价2380折后价1666元，充值卡1580送多4次，机会不要在错过了！过了就真的没有啦！那么划算那么优惠还用考虑吗！！！金光华店庆就6月16到18号哦！各位亲赶快行动起来吧！","http://qcloud.dpfile.com/pc/dUj56hQvNio5AoTH44m1vTI1I7RytsJO3Ne3wSkDZzdMpnkXKVtFOJ2KwtK6a0g4.jpg","http://qcloud.dpfile.com/pc/9kOeuTVNgwZiiUA0tL_8ZRY18brb2XzrlxgcjV209qfFpiwoDNniFvezPSUI1yJy.jpg","http://qcloud.dpfile.com/pc/ggro3LN0I4tiAt9A5SrpgHgd5gHBKt5KeYYJkfW7oQfv7a8jkco9rKgRLnLCXuWy.jpg"
1891,584,-1,"会员6327020",5,3,2016,5,27,19,12,23,"挺大的，很多东西玩，女儿玩了几个小时，如果办卡就比較划算，但我們路过玩一次就算了","http://qcloud.dpfile.com/pc/EyPvSjJ20Btk9JLkrPTv8qxvv0bvhPNqh7O_rZzwL9SbKszcYV1MkjE7c1q3PfnD.jpg","http://qcloud.dpfile.com/pc/kMzmfezeVKiNA5hNsH33F3hAk59jthEMFdH45jkSN4_FpiwoDNniFvezPSUI1yJy.jpg","http://qcloud.dpfile.com/pc/gSwECX8Lv6H4n5_StHwdpvbIGfqFlWO6fnvjlrqufQjEkKuruj4jMqhwzWqGFK3M.jpg"
1892,438,-1,"我韬哥",5,7,2017,1,30,20,34,33,"住在金光华附件给小孩办了个年卡2380好划算啊，算下来才6.5一天，婆婆天天带宝宝去玩，婆婆也开心宝宝也开心，不过单次票好像挺贵的一次都128，幸好第一次就办了张卡，还可以玩沙子，不过是决明子，园内也干净卫生","http://qcloud.dpfile.com/pc/Pqi96HqkgfG6tthAzgNfRt1N8Z5u37_YTqzSR5qCdSXNriNHXSRcfewGr2mFOekC.jpg","",""
1893,254,-1,"小吉_8569",5,44,2016,4,14,9,15,3,"我觉得他们家不错，我是他们家的老会员了！有时候看到一些不负责任的家长把小朋友一个人丢在里面，没有大人陪，小孩哭了，工作人员都会很着急的跑过去问怎么了！然后帮忙找家长，哄小朋友开心！","http://qcloud.dpfile.com/pc/Pqi96HqkgfG6tthAzgNfRt1N8Z5u37_YTqzSR5qCdSXNriNHXSRcfewGr2mFOekC.jpg","http://qcloud.dpfile.com/pc/ra3yRRpH83rG8Bn7hn-pzPssuKNdzpZAxNZOf9-DjpInQXqxx9zFQLxzKSqqwsi5.jpg","http://qcloud.dpfile.com/pc/mI2civQKNzfCd-uCveJt4xlJQHhNmqJQ1RADVdNrMzoh8ta1TbMUc98hxtu-DcaE.jpg"
1894,493,-1,"sunny41",1,2,2016,10,29,17,36,44,"我的评论秒删了，说实话特别乱，球掉到其他区域没人管，最近在促销，这个店长就一直在推销让人办卡，都不管其他的，有人往滑梯上爬也来不及管，横梁上还能摸到灰尘，之前来玩的时候好像那会检查特严格，工作人员都在擦，现在可能没人检查了，店长也就不管了，主要是那个家长签字的也没让签字，整体管理松懈","http://qcloud.dpfile.com/pc/81sluhfTMJ-S0fXWIYhnt_fAXkxnu4yvSBAuIdzbHuVG6wZ6NHJAa5YBgmMlCVle.jpg","",""
1895,73,-1,"糊涂脑袋tingting",4,1,2017,1,8,9,42,43,"玩过风车小镇，办了年卡～小孩很喜欢玩～","http://qcloud.dpfile.com/pc/81sluhfTMJ-S0fXWIYhnt_fAXkxnu4yvSBAuIdzbHuVG6wZ6NHJAa5YBgmMlCVle.jpg","",""
1896,166,-1,"将团购进行到底123",4,1,2017,7,12,6,46,26,"单词价格太贵了，一定要办卡才划算、有点强制消费的感觉！","http://qcloud.dpfile.com/pc/81sluhfTMJ-S0fXWIYhnt_fAXkxnu4yvSBAuIdzbHuVG6wZ6NHJAa5YBgmMlCVle.jpg","",""
1897,365,-1,"。亦心。",5,0,2017,9,24,18,25,53,"第一次去还没怎么吃东西项目还蛮多的下次还会再去的","http://qcloud.dpfile.com/pc/81sluhfTMJ-S0fXWIYhnt_fAXkxnu4yvSBAuIdzbHuVG6wZ6NHJAa5YBgmMlCVle.jpg","",""
1898,370,-1,"eliweil",4,0,2016,12,3,18,16,7,"对于大部分小孩子来说，玩沙应该是无法抵抗的项目之一。位于金光华5楼的风车小镇就有一个玩沙的好去处。沙子其实就是决明子，还蛮干净的。大人小孩进入内场都需要脱鞋穿袜子，也严禁饮食。场内的玩具都是hape品牌的，自家也是这个牌子，质量信得过，做工都很好，没有毛刺，边角圆滑，摔不破。按时间或者次数办卡。按时间的就是年卡、季度卡、月卡，期限内不限次数。次卡也有好几种，我家的是20次800元，一年有效期。不管哪种卡，每次都不限时间长短，只要小孩愿意，一天之内可以从早玩到晚😂","http://qcloud.dpfile.com/pc/81sluhfTMJ-S0fXWIYhnt_fAXkxnu4yvSBAuIdzbHuVG6wZ6NHJAa5YBgmMlCVle.jpg","http://qcloud.dpfile.com/pc/eiNypmDOcHzaW6POiN4UeMtlgyJ_8MzLpVoLPMFuqmzFZDTpY1jTPBtBiShMGWuC.jpg","http://qcloud.dpfile.com/pc/x9t5tXkMZS-Vd0OHoW0s7mcJdKpQUYLf9stke1-Z1pIzrGFfovg60ygJnDjamzQU.jpg"
1899,624,-1,"樵叔",4,0,2017,12,4,15,38,25,"周三带小儿子来金光华风车小镇来玩，中午在金光华吃饱饭，就坐电梯上来五楼风车小镇玩，好多大人都带着小孩来玩！！风车小镇挺大的，适合小孩子玩！！！门口有消毒液，可以让大人小孩进去擦下消毒！！但我见不是很多大人要求小孩用，只能自我约束吧！！","http://qcloud.dpfile.com/pc/2fzenCvFAdE1AZVtPVzPvGAdUv9OhMfZIsrFRZkX37Qkm69m6PxMLAvXs5cfBkfK.jpg","http://qcloud.dpfile.com/pc/uCGnC7HNeFJt1cH-PzY1QNyNmrtxk-pLhcHDFCzEJaF8MJdP1Kqdm4-kPdOGmJWT.jpg","http://qcloud.dpfile.com/pc/S-77647TwY1LRtsdH764G9LOSsTQlBgDDwddY33ccNjxl9QDqkzI64pL3nZl8ns3.jpg"
1900,132,-1,"baby*_8103",5,0,2016,9,19,19,49,6,"工作人员给我的第一印象就是非常的亲切，都长得很漂亮，不错，设备更新得也快的，孩子很喜欢跟里面的工作人员姐姐玩，每次玩了之后都不肯回家，卫生做得很勤快，经常放些糖果在前台，儿子每次都会拿去吃","http://qcloud.dpfile.com/pc/rH2yexlp90xhH-01wpnSvQevxwUyDOXUF3xHmQMz923hR6ODm8MkBoLTpa3dZbr4.jpg","http://qcloud.dpfile.com/pc/g3fIHc3Cl5ppl0jmpIrKIxdmRffXYp-9ec-3zDyyz0YldEMy73SqFICwoE_uvS4C.jpg","http://qcloud.dpfile.com/pc/f3OXm-SERDnXCvJtZEqH3iN0JD0BxOSgbHE6RDn8rc3k8uDu-cFaBHYP76dcvldK.jpg"
1901,779,-1,"阿璇_6011",5,0,2017,1,6,13,37,9,"这游乐场，就一个字形容“天天都想来”。价钱也不贵，年卡才2000多。出去吃个饭也比这贵啊。东西也很新，久的东西直接扔，和咱家一样。不错","http://qcloud.dpfile.com/pc/oLSXQfR-lkW0uNUQGJx8b4XqDQUUAfHYoPYdlndvsrqc4IoerzVTwqFERZvpNU16.jpg","http://qcloud.dpfile.com/pc/DYT47e3Og4AG6fBH6P8G2M8Ojg8G1k88X9G-z8l11g5NQ4VaEppWnYr-WMMyhnyv.jpg","http://qcloud.dpfile.com/pc/L-wCAJ5OoBUBkaI4_yuVtW30e9EwDVu6bWOnXEMOTSvWxZ1j-nxjX2a0YBuDVDST.jpg"
1902,681,-1,"dpuser_4864976997",5,0,2016,2,28,9,51,40,"金光华的儿童乐园很不错喔，一大早就过去玩了，感觉很舒服，去过它们其他的分店，环境，服务，卫生都没有它家的好，附近美食又多，宝贝玩的很开心，说下次还要来金光华玩！","http://qcloud.dpfile.com/pc/4Gu69Zw7eCKYeEwQrPeDSJ7zzvcxNswgHTRU-rUcyZCkup4D4u3bh3z1TXilkN0Q.jpg","",""
1903,285,-1,"采绿425",5,4,2016,3,14,13,37,29,"今天下午和盆友一起过来走走场景很开阔入口处左边有建筑是一个小书吧真正看书的人不多但是过来买饮品和食物的人很多本人不建议消费饮品和食物很贵但是口感太一般所以过来时自己可以准备一些食物可以带帐篷还有球拍场地很开阔海风吹得很舒服临近傍晚日落也是很漂亮的附近有儿童玩乐的地方适合家长过来但是一定要注意儿童人身安全人毕竟有点多的周边有很多水湖","http://qcloud.dpfile.com/pc/6s7iV0IiMNDftMx0Rbqo2UGegl-RnpMGc9_Ns8YnRF1FGxLZhpHEOvAR0JRyVnRO.jpg","http://qcloud.dpfile.com/pc/oFNG9PGhOob6iKECYMsQ8Fwxj7fUELt461Xfg0cHf4SmIBGsFPwHnH7n9H0hfTx-.jpg","http://qcloud.dpfile.com/pc/OtpZ8McGFa5OzCNjx_zZqkKD-EftVp6LiXwT8lu6kGB98vXQrJcf_dtyuh-CFS4s.jpg"
1904,890,-1,"睡裙姐",5,11,2017,4,13,7,2,16,"落日时来逛西湾红树林公园，感觉很舒服！美丽的晚霞，映衬着不远处的沿江高速，偶尔起落的飞机，搭配出美妙的城市夜景。好多老人小孩在这里游览嬉戏，一家人在这里散步的也很多，实在是一处休闲娱乐的好地方啊！停车的位置也不少，交通算是方便的。","http://qcloud.dpfile.com/pc/re7_7c07EWrBIqvSN0uauKd0qaDZ5P0ZmvGnbJksiUupkp-ABCJD1UnsgLB_I2M2.jpg","http://qcloud.dpfile.com/pc/sg3go8cZqdM2S9_npBWWJ67-Anq_-WwiBJINK9ot_bFMpnkXKVtFOJ2KwtK6a0g4.jpg","http://qcloud.dpfile.com/pc/lo33kjZ46UqiL1IdnxpsMcfkDFq8lmBd9BxwnL1ZIvcfW9yuq8HdtwklG3Od0h_W.jpg"
1905,587,-1,"岂有鯉",4,1,2017,2,26,15,47,32,"国庆八天乐孩子太小哪哪都塞车并且人多选择在家过双节出门都得看看导航这个公园是一直都有看公众号满心期待到了也没有失望刚下过雨的天空湛蓝凉爽游玩的市民很多当然孩子也很多画面很美抬头有✈️地铁🚇夕阳西下有种宫崎骏漫画的风景唯一不同的是漫画里人物很少","http://qcloud.dpfile.com/pc/6vihm9Ze_I7VFX5Vu_3l6jVwcD7V4hdHplfZoXIUr1Ra9biqMU_F3yfllM7-X_Qs.jpg","http://qcloud.dpfile.com/pc/m9n4bLX3i9LpC68JnObF1F11ptcjiAYv1Iu1WgJPBVqkup4D4u3bh3z1TXilkN0Q.jpg","http://qcloud.dpfile.com/pc/maeKBanDkHJ4gRn76jk-TLk6Kd21Gopq8XjCriRcDfFsWxbTOt4wh4l4Cz0t8U15.jpg"
